15/05/2021,18:18,37.33,277889.40,0.001204
15/05/2021,18:23,37.33,277853.06,0.001204
15/05/2021,18:28,37.43,277853.06,0.001238
15/05/2021,18:33,37.72,279373.25,0.001254
15/05/2021,18:39,37.65,277871.69,0.001229
15/05/2021,18:44,37.51,277266.07,0.001261
15/05/2021,18:49,37.51,277632.62,0.001271
15/05/2021,18:54,37.38,277937.00,0.001287
15/05/2021,18:59,37.63,278272.01,0.001277
15/05/2021,19:36,37.46,272933.16,0.001218
15/05/2021,19:41,37.49,272319.66,0.001244
15/05/2021,19:46,37.43,273001.74,0.001247
15/05/2021,19:51,37.74,275590.32,0.001261
15/05/2021,19:56,37.74,275657.85,0.001244
15/05/2021,20:01,37.65,275101.84,0.001249
15/05/2021,20:06,38.12,278845.33,0.001249
15/05/2021,20:11,38.25,279825.28,0.001257
15/05/2021,20:16,38.01,279825.28,0.001242
15/05/2021,20:21,38.03,279739.08,0.001254
15/05/2021,20:26,38.03,278870.39,0.001244
15/05/2021,20:31,38.19,280511.63,0.001252
15/05/2021,20:36,38.16,281053.03,0.001255
15/05/2021,20:41,38.33,281767.86,0.001259
15/05/2021,20:46,38.35,281423.17,0.001242
15/05/2021,20:51,38.18,281423.17,0.001242
15/05/2021,20:56,38.18,280969.47,0.001238
15/05/2021,21:01,38.05,280610.52,0.001224
15/05/2021,21:06,38.19,282693.63,0.001241
15/05/2021,21:11,38.06,282457.61,0.001236
15/05/2021,21:16,38.14,281880.16,0.001251
15/05/2021,21:21,38.11,281187.63,0.001244
15/05/2021,21:26,38.21,281187.63,0.001244
15/05/2021,21:31,38.24,280816.96,0.001238
15/05/2021,21:36,38.31,280993.34,0.001239
15/05/2021,21:41,38.31,281814.92,0.001246
15/05/2021,21:46,38.49,281867.27,0.001241
15/05/2021,21:51,38.85,281892.87,0.001215
15/05/2021,21:56,38.87,281892.87,0.001199
15/05/2021,22:01,38.72,282113.62,0.001199
15/05/2021,22:07,38.89,281537.07,0.001205
15/05/2021,22:12,38.89,281635.80,0.001182
15/05/2021,22:17,39.26,282422.56,0.001174
15/05/2021,22:22,39.31,282324.92,0.001184
15/05/2021,22:27,39.06,282324.92,0.001167
15/05/2021,22:32,38.95,283291.50,0.001177
15/05/2021,22:37,38.94,282148.85,0.001184
15/05/2021,22:42,38.03,277587.55,0.00117
15/05/2021,22:47,37.86,278563.49,0.001161
15/05/2021,22:52,38.31,278563.49,0.001171
15/05/2021,22:57,38.31,281218.35,0.001171
15/05/2021,23:02,38.20,278934.62,0.001172
15/05/2021,23:07,37.73,277482.35,0.001164
15/05/2021,23:12,37.78,276655.18,0.00116
15/05/2021,23:17,37.74,276655.18,0.001165
15/05/2021,23:22,37.84,277016.53,0.001182
15/05/2021,23:27,37.69,275047.93,0.001171
15/05/2021,23:32,37.64,272428.95,0.001173
15/05/2021,23:37,37.64,271346.11,0.001173
15/05/2021,23:42,37.52,273666.26,0.001168
15/05/2021,23:47,37.52,271429.46,0.001167
15/05/2021,23:52,37.86,271429.46,0.001174
15/05/2021,23:57,37.67,270354.70,0.001161
16/05/2021,00:02,37.75,271035.11,0.001153
16/05/2021,00:07,38.08,271035.11,0.00116
16/05/2021,00:12,38.08,273319.40,0.001168
16/05/2021,00:17,38.43,278082.32,0.001168
16/05/2021,00:23,38.60,281679.94,0.001162
16/05/2021,00:28,38.32,280998.99,0.001171
16/05/2021,00:33,38.18,280998.99,0.001172
16/05/2021,00:38,38.18,279655.71,0.001172
16/05/2021,00:43,38.02,279345.27,0.001167
16/05/2021,00:48,38.00,278014.53,0.001171
16/05/2021,00:53,37.75,278014.53,0.001159
16/05/2021,00:58,37.86,277874.15,0.001159
16/05/2021,01:03,38.04,279125.44,0.001159
16/05/2021,01:08,38.04,280419.25,0.001167
16/05/2021,01:13,38.31,283499.42,0.001162
16/05/2021,01:18,38.31,283342.54,0.001173
16/05/2021,01:23,38.86,283028.26,0.001168
16/05/2021,01:28,39.36,282627.75,0.001168
16/05/2021,01:33,40.57,281631.10,0.001165
16/05/2021,01:38,40.57,281631.10,0.001155
16/05/2021,01:43,39.96,282554.79,0.001142
16/05/2021,01:48,39.57,284418.09,0.001146
16/05/2021,01:53,39.59,284418.09,0.001146
16/05/2021,01:58,39.59,283686.48,0.001146
16/05/2021,02:03,39.40,283697.97,0.001153
16/05/2021,02:08,39.65,283479.30,0.001156
16/05/2021,02:13,39.57,283078.80,0.001153
16/05/2021,02:18,39.34,283078.80,0.001151
16/05/2021,02:23,39.53,282846.68,0.00115
16/05/2021,02:28,39.53,283072.67,0.001146
