unix,date,symbol,open,high,low,close,Volume ETH,Volume USDT,tradecount
1597190400000,2020-08-12 00:00:00,ETH/USDT,379.34,380.80,376.26,377.06,71414.492,27033789.67062,19328
1597194000000,2020-08-12 01:00:00,ETH/USDT,377.05,380.97,376.94,378.41,50984.709,19320475.85800,13194
1597197600000,2020-08-12 02:00:00,ETH/USDT,378.42,379.15,372.68,374.12,105562.337,39618321.58624,22057
1597201200000,2020-08-12 03:00:00,ETH/USDT,374.21,377.86,374.00,377.81,50681.141,19052384.23658,13650
1597204800000,2020-08-12 04:00:00,ETH/USDT,377.81,378.47,373.66,374.06,60390.093,22699382.82767,14424
1597208400000,2020-08-12 05:00:00,ETH/USDT,374.06,375.59,370.00,370.21,93680.076,34875670.12263,21879
1597212000000,2020-08-12 06:00:00,ETH/USDT,370.20,375.11,366.05,374.58,145098.152,53840751.96134,26676
1597215600000,2020-08-12 07:00:00,ETH/USDT,374.59,381.00,373.80,379.22,101586.574,38347016.95160,21615
1597219200000,2020-08-12 08:00:00,ETH/USDT,379.29,382.37,377.91,378.65,88749.728,33721501.25124,21681
1597222800000,2020-08-12 09:00:00,ETH/USDT,378.69,382.20,378.40,381.16,49985.111,19010560.36905,14940
1597226400000,2020-08-12 10:00:00,ETH/USDT,381.17,385.00,380.36,383.95,81754.548,31338634.14506,22067
1597230000000,2020-08-12 11:00:00,ETH/USDT,383.94,385.26,381.11,382.16,60335.412,23112516.79306,17299
1597233600000,2020-08-12 12:00:00,ETH/USDT,382.16,384.79,380.15,384.67,53651.145,20515954.42197,15734
1597237200000,2020-08-12 13:00:00,ETH/USDT,384.67,387.00,383.06,386.70,73464.971,28283547.35734,18135
1597240800000,2020-08-12 14:00:00,ETH/USDT,386.70,387.19,383.77,385.93,63191.364,24351906.52074,16577
1597244400000,2020-08-12 15:00:00,ETH/USDT,385.93,387.38,384.00,385.37,44811.968,17281009.30207,14551
1597248000000,2020-08-12 16:00:00,ETH/USDT,385.40,386.63,382.12,382.99,67191.557,25807809.93138,18433
1597251600000,2020-08-12 17:00:00,ETH/USDT,383.00,384.16,381.11,383.85,49038.960,18760114.95257,13573
1597255200000,2020-08-12 18:00:00,ETH/USDT,383.85,385.20,382.43,383.80,41801.712,16041734.37650,11816
1597258800000,2020-08-12 19:00:00,ETH/USDT,383.82,389.34,383.82,387.21,84275.683,32612434.20843,18803
1597262400000,2020-08-12 20:00:00,ETH/USDT,387.22,389.75,386.20,386.64,44719.360,17346094.36733,13094
1597266000000,2020-08-12 21:00:00,ETH/USDT,386.63,386.81,382.81,383.17,30270.070,11649576.22655,10741
1597269600000,2020-08-12 22:00:00,ETH/USDT,383.15,386.90,383.14,386.58,33589.422,12965268.00261,10657
1597273200000,2020-08-12 23:00:00,ETH/USDT,386.60,388.19,386.39,387.46,29986.851,11613071.39673,9639
1597276800000,2020-08-13 00:00:00,ETH/USDT,387.51,395.15,386.80,394.42,142694.378,55884996.37133,28172
1597280400000,2020-08-13 01:00:00,ETH/USDT,394.40,395.65,391.83,392.42,82284.851,32379992.60307,18010
1597284000000,2020-08-13 02:00:00,ETH/USDT,392.42,394.44,390.39,392.46,84318.878,33088326.23470,17773
1597287600000,2020-08-13 03:00:00,ETH/USDT,392.49,395.22,391.63,395.06,50365.741,19809077.31510,14188
1597291200000,2020-08-13 04:00:00,ETH/USDT,395.10,396.77,392.79,393.45,104188.673,41160345.71588,22449
1597294800000,2020-08-13 05:00:00,ETH/USDT,393.46,393.48,391.20,392.29,53182.620,20861312.90664,13508
1597298400000,2020-08-13 06:00:00,ETH/USDT,392.35,393.29,390.62,392.60,54748.189,21455320.42754,13352
1597302000000,2020-08-13 07:00:00,ETH/USDT,392.60,393.45,388.94,389.88,57955.237,22653203.65729,14619
1597305600000,2020-08-13 08:00:00,ETH/USDT,389.87,390.20,380.72,383.28,191136.927,73688625.09076,40635
1597309200000,2020-08-13 09:00:00,ETH/USDT,383.27,387.01,376.77,386.78,202973.775,77451646.04787,43822
1597312800000,2020-08-13 10:00:00,ETH/USDT,386.67,389.00,383.29,388.89,78434.382,30247365.37472,21319
1597316400000,2020-08-13 11:00:00,ETH/USDT,388.90,398.50,388.11,394.44,265185.311,104664506.95912,58938
1597320000000,2020-08-13 12:00:00,ETH/USDT,394.43,396.00,384.39,389.18,240635.490,93805258.01580,52831
1597323600000,2020-08-13 13:00:00,ETH/USDT,389.18,394.33,386.81,391.30,141906.878,55446107.81836,34392
1597327200000,2020-08-13 14:00:00,ETH/USDT,391.26,393.77,388.96,393.05,89615.901,35107623.03175,23257
1597330800000,2020-08-13 15:00:00,ETH/USDT,393.08,393.55,389.35,393.00,76928.736,30099984.50660,20660
1597334400000,2020-08-13 16:00:00,ETH/USDT,393.00,394.50,388.04,392.70,132483.884,51875834.11594,32659
1597338000000,2020-08-13 17:00:00,ETH/USDT,392.69,394.00,390.39,392.83,60369.912,23665182.90248,17388
1597341600000,2020-08-13 18:00:00,ETH/USDT,392.83,394.80,391.55,392.54,70389.535,27661214.89627,17621
1597345200000,2020-08-13 19:00:00,ETH/USDT,392.56,395.78,392.56,394.32,60705.705,23947910.87078,16937
1597348800000,2020-08-13 20:00:00,ETH/USDT,394.37,414.98,394.34,411.01,357679.604,144676180.66069,77515
1597352400000,2020-08-13 21:00:00,ETH/USDT,410.96,423.44,410.80,419.24,455736.314,190424007.91008,93779
1597356000000,2020-08-13 22:00:00,ETH/USDT,419.37,432.25,419.37,423.90,359400.650,153193172.01654,78275
1597359600000,2020-08-13 23:00:00,ETH/USDT,423.93,427.63,420.50,425.34,182667.507,77497145.37697,50215
1597363200000,2020-08-14 00:00:00,ETH/USDT,425.27,431.86,423.69,425.59,229701.120,98188293.84588,49937
1597366800000,2020-08-14 01:00:00,ETH/USDT,425.54,427.45,422.59,425.87,89938.145,38235572.93329,21597
1597370400000,2020-08-14 02:00:00,ETH/USDT,425.96,427.33,422.60,423.24,73434.062,31209275.96257,17134
1597374000000,2020-08-14 03:00:00,ETH/USDT,423.24,424.91,418.00,422.00,117170.717,49348608.00428,27597
1597377600000,2020-08-14 04:00:00,ETH/USDT,422.00,426.32,421.73,425.50,64812.121,27472618.50562,19006
1597381200000,2020-08-14 05:00:00,ETH/USDT,425.50,425.99,421.27,421.66,66260.907,28059533.48550,18795
1597384800000,2020-08-14 06:00:00,ETH/USDT,421.65,423.82,420.40,421.80,72066.207,30394753.51143,17135
1597388400000,2020-08-14 07:00:00,ETH/USDT,421.78,424.60,419.18,423.00,88746.033,37477959.03954,22878
1597392000000,2020-08-14 08:00:00,ETH/USDT,423.00,427.80,422.57,423.76,114059.711,48472331.94120,26994
1597395600000,2020-08-14 09:00:00,ETH/USDT,423.82,426.15,423.01,424.75,51972.768,22058002.76831,15608
1597399200000,2020-08-14 10:00:00,ETH/USDT,424.64,428.83,423.69,425.21,83225.901,35478339.93756,23828
1597402800000,2020-08-14 11:00:00,ETH/USDT,425.23,429.75,423.33,428.90,114266.591,48795922.66778,28240
1597406400000,2020-08-14 12:00:00,ETH/USDT,428.86,429.00,425.91,427.19,70952.513,30324831.43108,21002
1597410000000,2020-08-14 13:00:00,ETH/USDT,427.19,427.20,423.30,426.53,93065.781,39569441.04133,24274
1597413600000,2020-08-14 14:00:00,ETH/USDT,426.48,427.89,422.57,427.55,90460.168,38460876.99913,23309
1597417200000,2020-08-14 15:00:00,ETH/USDT,427.55,438.56,424.33,437.21,219268.487,94807435.71139,52519
1597420800000,2020-08-14 16:00:00,ETH/USDT,437.10,445.66,434.09,441.82,457276.084,201556682.75394,93951
1597424400000,2020-08-14 17:00:00,ETH/USDT,441.83,442.67,436.41,440.66,176278.798,77513613.55848,39999
1597428000000,2020-08-14 18:00:00,ETH/USDT,440.67,444.80,440.18,442.77,111133.882,49212273.42764,31853
1597431600000,2020-08-14 19:00:00,ETH/USDT,442.77,444.00,439.37,441.60,95316.873,42126329.83940,22396
1597435200000,2020-08-14 20:00:00,ETH/USDT,441.60,443.20,437.30,439.73,120334.898,52962373.15669,25078
1597438800000,2020-08-14 21:00:00,ETH/USDT,439.74,440.00,435.20,438.53,84166.599,36831849.24325,22838
1597442400000,2020-08-14 22:00:00,ETH/USDT,438.47,440.53,435.60,440.16,59237.439,25943395.62370,16956
1597446000000,2020-08-14 23:00:00,ETH/USDT,440.22,440.92,435.80,438.84,52303.981,22907479.59687,16082
1597449600000,2020-08-15 00:00:00,ETH/USDT,438.71,441.32,436.54,439.37,117609.681,51667626.87944,28220
1597453200000,2020-08-15 01:00:00,ETH/USDT,439.33,442.53,437.73,441.80,59667.415,26250445.23324,18000
1597456800000,2020-08-15 02:00:00,ETH/USDT,441.81,443.90,439.89,440.02,66845.734,29527785.33103,20606
1597460400000,2020-08-15 03:00:00,ETH/USDT,440.14,441.35,438.50,439.90,39733.667,17470883.04274,13687
1597464000000,2020-08-15 04:00:00,ETH/USDT,439.90,441.03,436.55,438.96,53582.586,23500957.28205,15377
1597467600000,2020-08-15 05:00:00,ETH/USDT,439.00,439.69,436.11,439.69,47250.939,20693256.27194,15080
1597471200000,2020-08-15 06:00:00,ETH/USDT,439.64,440.65,438.70,438.84,38642.803,16990065.88618,10429
1597474800000,2020-08-15 07:00:00,ETH/USDT,438.84,439.28,436.70,437.45,51669.599,22610451.03685,13844
1597478400000,2020-08-15 08:00:00,ETH/USDT,437.48,439.38,426.68,434.04,178232.443,77197917.44305,41174
1597482000000,2020-08-15 09:00:00,ETH/USDT,434.04,438.45,433.67,436.79,89960.262,39229871.08859,26064
1597485600000,2020-08-15 10:00:00,ETH/USDT,436.76,438.98,434.39,435.54,57501.345,25130050.04702,19916
1597489200000,2020-08-15 11:00:00,ETH/USDT,435.53,437.48,433.90,434.74,58081.017,25319762.20332,17953
1597492800000,2020-08-15 12:00:00,ETH/USDT,434.75,437.48,430.00,431.42,157657.280,68387350.02485,39487
1597496400000,2020-08-15 13:00:00,ETH/USDT,431.43,434.80,430.67,432.54,71624.118,31016728.99805,21871
1597500000000,2020-08-15 14:00:00,ETH/USDT,432.54,434.61,428.60,433.25,75992.374,32822067.07082,24190
1597503600000,2020-08-15 15:00:00,ETH/USDT,433.20,438.76,432.10,436.10,86944.652,37911360.67839,25056
1597507200000,2020-08-15 16:00:00,ETH/USDT,436.10,440.26,433.56,435.73,96258.557,42059926.74555,25762
1597510800000,2020-08-15 17:00:00,ETH/USDT,435.73,437.45,435.32,435.77,34536.675,15073773.86277,13065
1597514400000,2020-08-15 18:00:00,ETH/USDT,435.75,436.95,434.13,436.52,36161.569,15750071.46812,12116
1597518000000,2020-08-15 19:00:00,ETH/USDT,436.53,437.00,432.50,432.70,41596.112,18077766.92799,13697
1597521600000,2020-08-15 20:00:00,ETH/USDT,432.70,435.31,432.10,432.93,37301.354,16177565.20872,16517
1597525200000,2020-08-15 21:00:00,ETH/USDT,432.90,434.50,429.13,433.70,89560.893,38702523.69236,24389
1597528800000,2020-08-15 22:00:00,ETH/USDT,433.71,436.45,431.50,432.35,91838.452,39861949.39745,22099
1597532400000,2020-08-15 23:00:00,ETH/USDT,432.36,433.70,429.58,432.75,51104.070,22073914.03408,14061
1597536000000,2020-08-16 00:00:00,ETH/USDT,432.78,433.98,427.22,427.55,76792.632,33065665.57621,21292
1597539600000,2020-08-16 01:00:00,ETH/USDT,427.55,430.74,421.00,430.69,134643.435,57443276.92968,32877
1597543200000,2020-08-16 02:00:00,ETH/USDT,430.70,430.75,426.65,427.18,52951.057,22678934.26560,14873
1597546800000,2020-08-16 03:00:00,ETH/USDT,427.20,430.00,426.69,427.40,45999.527,19710366.03022,12714
1597550400000,2020-08-16 04:00:00,ETH/USDT,427.47,429.75,426.38,428.75,36101.160,15454385.70134,14999
1597554000000,2020-08-16 05:00:00,ETH/USDT,428.76,430.37,428.11,429.33,24891.709,10687083.24914,10448
1597557600000,2020-08-16 06:00:00,ETH/USDT,429.30,430.08,426.66,428.84,36535.748,15648916.90130,12401
1597561200000,2020-08-16 07:00:00,ETH/USDT,428.85,429.48,426.67,427.17,30976.154,13256705.28301,13020
1597564800000,2020-08-16 08:00:00,ETH/USDT,427.20,429.00,425.19,427.29,49441.434,21123162.80257,17828
1597568400000,2020-08-16 09:00:00,ETH/USDT,427.29,428.64,424.73,427.86,45385.805,19382367.51361,16585
1597572000000,2020-08-16 10:00:00,ETH/USDT,427.89,428.30,422.37,424.06,90512.748,38445780.27685,24798
1597575600000,2020-08-16 11:00:00,ETH/USDT,424.03,424.28,416.46,418.43,163493.232,68722510.12941,42789
1597579200000,2020-08-16 12:00:00,ETH/USDT,418.42,420.76,413.01,420.10,211866.128,88303309.93630,52450
1597582800000,2020-08-16 13:00:00,ETH/USDT,420.13,423.98,418.29,423.18,79300.325,33445940.05376,25095
1597586400000,2020-08-16 14:00:00,ETH/USDT,423.15,425.25,422.36,424.00,54965.391,23301739.83766,19057
1597590000000,2020-08-16 15:00:00,ETH/USDT,424.01,432.40,422.64,430.62,101343.979,43370615.45073,28339
1597593600000,2020-08-16 16:00:00,ETH/USDT,430.65,437.71,430.54,434.87,172104.633,74853152.61805,41802
1597597200000,2020-08-16 17:00:00,ETH/USDT,434.91,436.40,429.50,431.13,75907.247,32788711.27631,22622
1597600800000,2020-08-16 18:00:00,ETH/USDT,431.17,432.62,429.72,431.10,29569.108,12746212.00277,14205
1597604400000,2020-08-16 19:00:00,ETH/USDT,431.06,432.10,429.20,429.78,28658.574,12337143.33940,13130
1597608000000,2020-08-16 20:00:00,ETH/USDT,429.80,431.77,427.07,431.00,49499.414,21266275.92859,17803
1597611600000,2020-08-16 21:00:00,ETH/USDT,430.99,434.13,429.97,432.00,62030.402,26807457.80669,21965
1597615200000,2020-08-16 22:00:00,ETH/USDT,431.99,434.80,430.21,434.00,43176.353,18668640.16622,15505
1597618800000,2020-08-16 23:00:00,ETH/USDT,433.89,435.32,431.00,434.19,43219.169,18731725.92987,16482
1597622400000,2020-08-17 00:00:00,ETH/USDT,434.19,435.72,429.64,431.09,56319.971,24348805.17507,20796
1597626000000,2020-08-17 01:00:00,ETH/USDT,431.09,431.09,425.52,428.39,74629.172,31932805.12345,25490
1597629600000,2020-08-17 02:00:00,ETH/USDT,428.36,429.31,422.10,426.74,100615.993,42746700.42140,29819
1597633200000,2020-08-17 03:00:00,ETH/USDT,426.73,428.16,423.61,426.24,56286.376,23962814.43430,22009
1597636800000,2020-08-17 04:00:00,ETH/USDT,426.29,426.37,422.59,422.99,55589.374,23579601.52241,20206
1597640400000,2020-08-17 05:00:00,ETH/USDT,423.01,426.52,421.68,422.45,53290.003,22604345.56234,18342
1597644000000,2020-08-17 06:00:00,ETH/USDT,422.44,426.93,421.01,424.56,75008.705,31829408.13382,21087
1597647600000,2020-08-17 07:00:00,ETH/USDT,424.53,426.42,422.50,423.92,47347.753,20107077.85406,23671
1597651200000,2020-08-17 08:00:00,ETH/USDT,423.93,430.78,423.69,429.40,88992.848,38064031.66240,28522
1597654800000,2020-08-17 09:00:00,ETH/USDT,429.39,430.40,426.32,426.61,54435.994,23326511.64186,22261
1597658400000,2020-08-17 10:00:00,ETH/USDT,426.61,429.65,425.22,426.54,60936.180,26047278.33500,22465
1597662000000,2020-08-17 11:00:00,ETH/USDT,426.54,429.68,426.08,428.95,45316.690,19380082.34806,19115
1597665600000,2020-08-17 12:00:00,ETH/USDT,428.96,431.64,424.86,426.74,101541.605,43509989.37426,31713
1597669200000,2020-08-17 13:00:00,ETH/USDT,426.71,433.22,422.60,430.76,207674.342,89052323.85711,58066
1597672800000,2020-08-17 14:00:00,ETH/USDT,430.75,433.28,427.49,431.79,113054.435,48682621.77009,32917
1597676400000,2020-08-17 15:00:00,ETH/USDT,431.90,445.00,429.35,442.60,265980.902,116046830.58871,61284
1597680000000,2020-08-17 16:00:00,ETH/USDT,442.56,449.00,438.98,440.92,289857.964,128513292.18894,65602
1597683600000,2020-08-17 17:00:00,ETH/USDT,440.96,443.81,440.01,442.37,73533.217,32505878.55829,20980
1597687200000,2020-08-17 18:00:00,ETH/USDT,442.43,443.61,436.10,437.32,80259.891,35292728.83615,22495
1597690800000,2020-08-17 19:00:00,ETH/USDT,437.32,439.45,436.01,438.39,56766.486,24857269.94055,18738
1597694400000,2020-08-17 20:00:00,ETH/USDT,438.42,440.32,437.40,438.78,46499.922,20403353.51264,16303
1597698000000,2020-08-17 21:00:00,ETH/USDT,438.76,440.46,435.72,438.98,48923.281,21399561.12790,16884
1597701600000,2020-08-17 22:00:00,ETH/USDT,438.98,440.29,437.28,438.24,42344.780,18578315.11191,14374
1597705200000,2020-08-17 23:00:00,ETH/USDT,438.27,439.70,428.01,431.33,143779.926,62161697.04325,37178
1597708800000,2020-08-18 00:00:00,ETH/USDT,431.31,434.50,430.60,433.57,71721.696,31042676.85615,24546
1597712400000,2020-08-18 01:00:00,ETH/USDT,433.65,433.70,429.02,430.30,56616.530,24419632.15304,20306
1597716000000,2020-08-18 02:00:00,ETH/USDT,430.29,433.27,428.33,433.13,51273.241,22101525.81151,20291
1597719600000,2020-08-18 03:00:00,ETH/USDT,433.14,433.20,428.85,430.80,52306.684,22527478.42755,18995
1597723200000,2020-08-18 04:00:00,ETH/USDT,430.71,430.99,427.20,428.98,66799.680,28658517.89049,20233
1597726800000,2020-08-18 05:00:00,ETH/USDT,429.02,430.22,426.23,428.71,68172.650,29204804.96470,18856
1597730400000,2020-08-18 06:00:00,ETH/USDT,428.75,431.09,426.84,430.88,60070.426,25751901.92466,16337
1597734000000,2020-08-18 07:00:00,ETH/USDT,430.87,431.00,428.65,429.93,29466.928,12667524.84506,12345
1597737600000,2020-08-18 08:00:00,ETH/USDT,429.98,431.80,429.74,431.20,39852.191,17171592.14336,13716
1597741200000,2020-08-18 09:00:00,ETH/USDT,431.19,431.19,428.88,429.60,33379.283,14350555.60030,15032
1597744800000,2020-08-18 10:00:00,ETH/USDT,429.59,432.33,428.81,431.59,44992.800,19378731.91581,18154
1597748400000,2020-08-18 11:00:00,ETH/USDT,431.60,432.43,427.16,427.60,57906.751,24913067.20946,22922
1597752000000,2020-08-18 12:00:00,ETH/USDT,427.60,430.88,427.24,429.99,70901.768,30421561.03228,23265
1597755600000,2020-08-18 13:00:00,ETH/USDT,430.00,430.88,422.00,426.58,131316.674,55979822.60065,36499
1597759200000,2020-08-18 14:00:00,ETH/USDT,426.58,427.73,414.00,422.53,310453.108,130586890.00147,75681
1597762800000,2020-08-18 15:00:00,ETH/USDT,422.51,425.97,419.64,420.56,106221.262,44938212.67751,32934
1597766400000,2020-08-18 16:00:00,ETH/USDT,420.58,425.27,417.14,424.05,110765.911,46684267.71578,36186
1597770000000,2020-08-18 17:00:00,ETH/USDT,424.08,425.46,422.15,423.59,40215.850,17050583.80181,17055
1597773600000,2020-08-18 18:00:00,ETH/USDT,423.58,425.50,422.64,423.51,34873.020,14790839.04561,14260
1597777200000,2020-08-18 19:00:00,ETH/USDT,423.50,426.95,423.44,424.19,35499.070,15109617.16767,15517
1597780800000,2020-08-18 20:00:00,ETH/USDT,424.19,429.50,424.12,427.74,51223.176,21896940.77923,17654
1597784400000,2020-08-18 21:00:00,ETH/USDT,427.75,429.71,426.86,427.44,26515.896,11355093.87475,14737
1597788000000,2020-08-18 22:00:00,ETH/USDT,427.41,428.49,424.49,425.69,39738.907,16938871.88978,14876
1597791600000,2020-08-18 23:00:00,ETH/USDT,425.66,425.70,422.07,422.36,49299.304,20886428.58132,18386
1597795200000,2020-08-19 00:00:00,ETH/USDT,422.33,425.07,420.60,424.87,49420.332,20914310.81281,19874
1597798800000,2020-08-19 01:00:00,ETH/USDT,424.87,427.10,423.00,423.58,32123.717,13661662.97461,16539
1597802400000,2020-08-19 02:00:00,ETH/USDT,423.54,424.33,419.59,420.82,61179.254,25795877.17248,20494
1597806000000,2020-08-19 03:00:00,ETH/USDT,420.81,422.80,415.40,416.15,84543.947,35391788.66438,26468
1597809600000,2020-08-19 04:00:00,ETH/USDT,416.15,417.56,406.00,412.45,236807.462,97553170.27497,61184
1597813200000,2020-08-19 05:00:00,ETH/USDT,412.44,413.80,406.91,408.88,99647.878,40897574.29557,29898
1597816800000,2020-08-19 06:00:00,ETH/USDT,408.87,410.33,402.27,408.70,190385.810,77379866.17631,48585
1597820400000,2020-08-19 07:00:00,ETH/USDT,408.70,413.75,407.60,413.52,77547.868,31861621.52221,25001
1597824000000,2020-08-19 08:00:00,ETH/USDT,413.51,415.08,411.51,412.90,69140.435,28573274.82858,22589
1597827600000,2020-08-19 09:00:00,ETH/USDT,412.97,416.56,412.95,413.80,66847.762,27743562.63475,24230
1597831200000,2020-08-19 10:00:00,ETH/USDT,413.81,414.21,408.90,412.64,61787.152,25421902.43398,23092
1597834800000,2020-08-19 11:00:00,ETH/USDT,412.70,416.22,410.98,413.33,71930.811,29771874.96327,25718
1597838400000,2020-08-19 12:00:00,ETH/USDT,413.34,414.63,411.17,412.61,52698.674,21761538.31777,20293
1597842000000,2020-08-19 13:00:00,ETH/USDT,412.62,415.77,410.02,412.74,72705.237,30013902.72063,25178
1597845600000,2020-08-19 14:00:00,ETH/USDT,412.74,414.52,408.00,409.13,77024.619,31726473.97686,25273
1597849200000,2020-08-19 15:00:00,ETH/USDT,409.11,411.93,406.38,410.05,113747.006,46500502.36555,32530
1597852800000,2020-08-19 16:00:00,ETH/USDT,410.05,412.49,401.45,408.01,170398.292,69371823.96642,48629
1597856400000,2020-08-19 17:00:00,ETH/USDT,408.11,409.32,404.69,408.71,50669.798,20647195.57265,22976
1597860000000,2020-08-19 18:00:00,ETH/USDT,408.74,408.79,400.41,405.22,113873.141,45965874.76770,40779
1597863600000,2020-08-19 19:00:00,ETH/USDT,405.22,406.24,396.00,396.33,215286.414,86060802.11639,60152
1597867200000,2020-08-19 20:00:00,ETH/USDT,396.48,404.80,393.28,404.76,195923.369,78176696.24050,53662
1597870800000,2020-08-19 21:00:00,ETH/USDT,404.76,409.34,403.11,405.51,95813.267,38908493.59644,32339
1597874400000,2020-08-19 22:00:00,ETH/USDT,405.55,409.20,404.73,407.39,68305.679,27827247.26562,24084
1597878000000,2020-08-19 23:00:00,ETH/USDT,407.42,409.00,405.34,407.65,65137.366,26509782.01281,21379
1597881600000,2020-08-20 00:00:00,ETH/USDT,407.63,415.60,407.63,412.19,123577.915,50976879.36837,36877
1597885200000,2020-08-20 01:00:00,ETH/USDT,412.21,414.31,410.34,410.59,48410.836,19954565.86210,20580
1597888800000,2020-08-20 02:00:00,ETH/USDT,410.60,411.67,406.95,408.50,47111.117,19284868.60711,19709
1597892400000,2020-08-20 03:00:00,ETH/USDT,408.50,410.21,406.68,407.35,38473.174,15706956.30364,17550
1597896000000,2020-08-20 04:00:00,ETH/USDT,407.35,408.93,404.44,405.65,47000.018,19108988.58994,18430
